Linux 3.10.0-957.21.3.el7.x86_64 (X05) 	05/26/2020 	_x86_64_	(88 CPU)

06:05:49 PM   UID       PID  minflt/s  majflt/s     VSZ    RSS   %MEM  Command
01:19:29 AM  8903     49400      0.25      0.00 60488768 56283600  10.66  rsession
01:19:49 AM  8903     49400      0.25      0.00 60488768 56283600  10.66  rsession
01:20:09 AM  8903     49400      0.35      0.00 60488768 56283600  10.66  rsession
01:20:29 AM  8903     49400      0.30      0.00 60488768 56283348  10.66  rsession
01:20:49 AM  8903     49400      0.25      0.00 60488768 56283348  10.66  rsession
01:21:09 AM  8903     49400      0.30      0.00 60488768 56283348  10.66  rsession
01:21:29 AM  8903     49400      0.40      0.00 60488768 56283348  10.66  rsession
01:21:49 AM  8903     49400      0.30      0.00 60488768 56283348  10.66  rsession
01:22:09 AM  8903     49400      0.40      0.00 60488768 56283348  10.66  rsession
01:22:29 AM  8903     49400      0.20      0.00 60488768 56283348  10.66  rsession
01:22:49 AM  8903     49400      0.35      0.00 60488768 56283348  10.66  rsession
01:23:09 AM  8903     49400      0.40      0.00 60488768 56283348  10.66  rsession
01:23:29 AM  8903     49400      0.35      0.00 60488768 56282644  10.66  rsession
01:23:49 AM  8903     49400      0.35      0.00 60488768 56281984  10.66  rsession
01:24:09 AM  8903     49400      0.30      0.00 60488768 56281984  10.66  rsession
01:24:29 AM  8903     49400      0.20      0.00 60488768 56281116  10.66  rsession
01:24:49 AM  8903     49400      0.30      0.00 60488768 56279216  10.66  rsession
01:25:09 AM  8903     49400      0.25      0.00 60488768 56279216  10.66  rsession
01:25:29 AM  8903     49400      0.20      0.00 60488768 56279216  10.66  rsession
01:25:49 AM  8903     49400      0.10      0.00 60488768 56279216  10.66  rsession
01:26:09 AM  8903     49400      0.15      0.00 60488768 56279216  10.66  rsession
01:26:29 AM  8903     49400      0.40      0.00 60488768 56279216  10.66  rsession
01:26:49 AM  8903     49400      0.35      0.00 60488768 56279216  10.66  rsession
01:27:09 AM  8903     49400      0.10      0.00 60488768 56277364  10.66  rsession
01:27:29 AM  8903     49400      0.35      0.00 60488768 56274236  10.66  rsession
01:27:49 AM  8903     49400      0.35      0.00 60488768 56273740  10.66  rsession
01:28:09 AM  8903     49400      0.25      0.00 60488768 56273208  10.66  rsession
01:28:29 AM  8903     49400      0.40      0.00 60488768 56273208  10.66  rsession
01:28:49 AM  8903     49400      0.40      0.00 60488768 56273208  10.66  rsession
01:29:09 AM  8903     49400      0.20      0.00 60488768 56273208  10.66  rsession
01:29:29 AM  8903     49400      0.25      0.00 60488768 56273208  10.66  rsession
01:29:49 AM  8903     49400      0.25      0.00 60488768 56273208  10.66  rsession
01:30:09 AM  8903     49400      0.25      0.00 60488768 56273208  10.66  rsession
01:30:29 AM  8903     49400      0.35      0.00 60488768 56273024  10.66  rsession
01:30:49 AM  8903     49400      0.40      0.00 60488768 56271844  10.66  rsession
01:31:09 AM  8903     49400      0.35      0.00 60488768 56268732  10.66  rsession
01:31:29 AM  8903     49400      0.25      0.00 60488768 56268732  10.66  rsession
01:31:49 AM  8903     49400      0.35      0.00 60488768 56266020  10.65  rsession
01:32:09 AM  8903     49400      0.30      0.00 60488768 56266020  10.65  rsession
01:32:29 AM  8903     49400      0.40      0.00 60488768 56263884  10.65  rsession
01:32:49 AM  8903     49400      0.20      0.00 60488768 56263884  10.65  rsession
01:33:09 AM  8903     49400      0.35      0.00 60488768 56263884  10.65  rsession
01:33:29 AM  8903     49400      0.25      0.00 60488768 56263884  10.65  rsession
01:33:49 AM  8903     49400      0.25      0.00 60488768 56263884  10.65  rsession
01:34:09 AM  8903     49400      0.25      0.00 60488768 56263884  10.65  rsession
01:34:29 AM  8903     49400      0.30      0.00 60488768 56263884  10.65  rsession
01:34:49 AM  8903     49400      0.25      0.00 60488768 56263884  10.65  rsession
01:35:09 AM  8903     49400      0.35      0.00 60488768 56262680  10.65  rsession
01:35:29 AM  8903     49400      0.40      0.00 60488768 56262436  10.65  rsession
01:35:49 AM  8903     49400      0.15      0.00 60488768 56262436  10.65  rsession
01:36:09 AM  8903     49400      0.25      0.00 60488768 56260468  10.65  rsession
01:36:29 AM  8903     49400      0.80      0.00 60488768 56260468  10.65  rsession
01:36:49 AM  8903     49400      0.60      0.00 60488768 56260468  10.65  rsession
01:37:09 AM  8903     49400      0.70      0.00 60488768 56258264  10.65  rsession
01:37:29 AM  8903     49400      0.65      0.00 60488768 56258264  10.65  rsession
01:37:49 AM  8903     49400      0.80      0.00 60488768 56258264  10.65  rsession
01:38:09 AM  8903     49400      0.60      0.00 60488768 56257780  10.65  rsession
01:38:29 AM  8903     49400      0.75      0.00 60488768 56257780  10.65  rsession
01:38:49 AM  8903     49400      0.45      0.00 60488768 56257780  10.65  rsession
01:39:09 AM  8903     49400      0.55      0.00 60488768 56257780  10.65  rsession
01:39:29 AM  8903     49400      0.70      0.00 60488768 56257780  10.65  rsession
01:39:49 AM  8903     49400      0.70      0.00 60488768 56256428  10.65  rsession
01:40:09 AM  8903     49400      0.50      0.00 60488768 56254312  10.65  rsession
01:40:29 AM  8903     49400      0.30      0.00 60488768 56253232  10.65  rsession
01:40:49 AM  8903     49400      0.40      0.00 60488768 56251852  10.65  rsession
01:41:09 AM  8903     49400      0.35      0.00 60488768 56251852  10.65  rsession
01:41:29 AM  8903     49400      0.20      0.00 60488768 56250720  10.65  rsession
01:41:49 AM  8903     49400      0.30      0.00 60488768 56245956  10.65  rsession
01:42:09 AM  8903     49400      0.35      0.00 60488768 56245956  10.65  rsession
01:42:29 AM  8903     49400      0.25      0.00 60488768 56245956  10.65  rsession
01:42:49 AM  8903     49400      0.20      0.00 60488768 56245956  10.65  rsession
01:43:09 AM  8903     49400      0.35      0.00 60488768 56245956  10.65  rsession
01:43:29 AM  8903     49400      0.30      0.00 60488768 56244608  10.65  rsession
01:43:49 AM  8903     49400      0.35      0.00 60488768 56243508  10.65  rsession
01:44:09 AM  8903     49400      0.20      0.00 60488768 56243508  10.65  rsession
01:44:29 AM  8903     49400      0.20      0.00 60488768 56243508  10.65  rsession
01:44:49 AM  8903     49400      0.35      0.00 60488768 56243508  10.65  rsession
01:45:09 AM  8903     49400      0.35      0.00 60488768 56242164  10.65  rsession
01:45:29 AM  8903     49400      0.25      0.00 60488768 56239340  10.65  rsession
01:45:49 AM  8903     49400      0.20      0.00 60488768 56237108  10.65  rsession
01:46:09 AM  8903     49400      0.25      0.00 60488768 56236132  10.65  rsession
01:46:29 AM  8903     49400      0.30      0.00 60488768 56234468  10.65  rsession
01:46:49 AM  8903     49400      0.20      0.00 60488768 56230888  10.65  rsession
01:47:09 AM  8903     49400      0.30      0.00 60488768 56229740  10.65  rsession
01:47:29 AM  8903     49400      0.35      0.00 60488768 56229740  10.65  rsession
01:47:49 AM  8903     49400      0.30      0.00 60488768 56229740  10.65  rsession
01:48:09 AM  8903     49400      0.30      0.00 60488768 56229740  10.65  rsession
01:48:29 AM  8903     49400      0.40      0.00 60488768 56229732  10.65  rsession
01:48:49 AM  8903     49400      0.25      0.00 60488768 56229732  10.65  rsession
01:49:09 AM  8903     49400      0.30      0.00 60488768 56229732  10.65  rsession
01:49:29 AM  8903     49400      0.40      0.00 60488768 56229732  10.65  rsession
01:49:49 AM  8903     49400      0.30      0.00 60488768 56228148  10.65  rsession
01:50:09 AM  8903     49400      0.40      0.00 60488768 56228148  10.65  rsession
01:50:29 AM  8903     49400      0.30      0.00 60488768 56228148  10.65  rsession
01:50:49 AM  8903     49400      0.25      0.00 60488768 56228148  10.65  rsession
01:51:09 AM  8903     49400      0.35      0.00 60488768 56228148  10.65  rsession
01:51:29 AM  8903     49400      0.30      0.00 60488768 56224088  10.65  rsession
01:51:49 AM  8903     49400      0.30      0.00 60488768 56220068  10.65  rsession
01:52:09 AM  8903     49400      0.45      0.00 60488768 56220068  10.65  rsession
01:52:29 AM  8903     49400      0.35      0.00 60488768 56216512  10.65  rsession
01:52:49 AM  8903     49400      0.45      0.00 60488768 56216512  10.65  rsession
01:53:09 AM  8903     49400      0.30      0.00 60488768 56216512  10.65  rsession
01:53:29 AM  8903     49400      0.25      0.00 60488768 56216512  10.65  rsession
01:53:49 AM  8903     49400      0.45      0.00 60488768 56216512  10.65  rsession
01:54:09 AM  8903     49400      0.25      0.00 60488768 56216512  10.65  rsession
01:54:29 AM  8903     49400      0.40      0.00 60488768 56216512  10.65  rsession
01:54:49 AM  8903     49400      0.25      0.00 60488768 56214984  10.65  rsession
01:55:09 AM  8903     49400      0.35      0.00 60488768 56214332  10.65  rsession
01:55:29 AM  8903     49400      0.25      0.00 60488768 56214332  10.65  rsession
01:55:49 AM  8903     49400      0.25      0.00 60488768 56214332  10.65  rsession
01:56:09 AM  8903     49400      0.30      0.00 60488768 56214332  10.65  rsession
01:56:29 AM  8903     49400      0.30      0.00 60488768 56214332  10.65  rsession
01:56:49 AM  8903     49400      0.30      0.00 60488768 56214332  10.65  rsession
01:57:09 AM  8903     49400      0.40      0.00 60488768 56214332  10.65  rsession
01:57:29 AM  8903     49400      0.15      0.00 60488768 56214332  10.65  rsession
01:57:49 AM  8903     49400      0.35      0.00 60488768 56214332  10.65  rsession
01:58:09 AM  8903     49400      0.25      0.00 60488768 56214220  10.65  rsession
01:58:29 AM  8903     49400      0.45      0.00 60488768 56214220  10.65  rsession
01:58:49 AM  8903     49400      0.15      0.00 60488768 56214220  10.65  rsession
01:59:09 AM  8903     49400      0.35      0.00 60488768 56214220  10.65  rsession
01:59:29 AM  8903     49400      0.35      0.00 60488768 56214220  10.65  rsession
01:59:49 AM  8903     49400      0.25      0.00 60488768 56214220  10.65  rsession
02:00:09 AM  8903     49400      0.30      0.00 60488768 56214220  10.65  rsession
02:00:29 AM  8903     49400      0.20      0.00 60488768 56214220  10.65  rsession
02:00:49 AM  8903     49400      0.40      0.00 60488768 56214220  10.65  rsession
02:01:09 AM  8903     49400      0.25      0.00 60488768 56214164  10.65  rsession
02:01:29 AM  8903     49400      0.30      0.00 60488768 56214164  10.65  rsession
02:01:49 AM  8903     49400      0.35      0.00 60488768 56214164  10.65  rsession
02:02:09 AM  8903     49400      0.30      0.00 60488768 56214164  10.65  rsession
02:02:29 AM  8903     49400      0.35      0.00 60488768 56214164  10.65  rsession
02:02:49 AM  8903     49400      0.45      0.00 60488768 56214164  10.65  rsession
02:03:09 AM  8903     49400      0.20      0.00 60488768 56214164  10.65  rsession
02:03:29 AM  8903     49400      0.40      0.00 60488768 56214164  10.65  rsession
02:03:49 AM  8903     49400      0.50      0.00 60488768 56214164  10.65  rsession
02:04:09 AM  8903     49400      0.35      0.00 60488768 56214164  10.65  rsession
02:04:29 AM  8903     49400      0.35      0.00 60488768 56214164  10.65  rsession
02:04:49 AM  8903     49400      0.45      0.00 60488768 56214164  10.65  rsession
02:05:09 AM  8903     49400      0.35      0.00 60488768 56214164  10.65  rsession
02:05:29 AM  8903     49400      0.85      0.00 60488768 56214164  10.65  rsession
02:05:49 AM  8903     49400      0.55      0.00 60488768 56214164  10.65  rsession
02:06:09 AM  8903     49400      0.35      0.00 60488768 56214164  10.65  rsession
02:06:29 AM  8903     49400      0.40      0.00 60488768 56214164  10.65  rsession
02:06:49 AM  8903     49400      0.40      0.00 60488768 56212992  10.64  rsession
02:07:09 AM  8903     49400      0.35      0.00 60488768 56212992  10.64  rsession
02:07:29 AM  8903     49400      0.25      0.00 60488768 56212992  10.64  rsession
02:07:49 AM  8903     49400      0.30      0.00 60488768 56212992  10.64  rsession
02:08:09 AM  8903     49400      0.35      0.00 60488768 56212992  10.64  rsession
02:08:29 AM  8903     49400      0.45      0.00 60488768 56212992  10.64  rsession
02:08:49 AM  8903     49400      0.35      0.00 60488768 56212628  10.64  rsession
02:09:09 AM  8903     49400      0.35      0.00 60488768 56211920  10.64  rsession
02:09:29 AM  8903     49400      0.35      0.00 60488768 56211920  10.64  rsession
02:09:49 AM  8903     49400      0.35      0.00 60488768 56211920  10.64  rsession
02:10:09 AM  8903     49400      0.30      0.00 60488768 56211920  10.64  rsession
02:10:29 AM  8903     49400      0.30      0.00 60488768 56211920  10.64  rsession
02:10:49 AM  8903     49400      0.30      0.00 60488768 56211920  10.64  rsession
02:11:09 AM  8903     49400      0.30      0.00 60488768 56211920  10.64  rsession
02:11:29 AM  8903     49400      0.35      0.00 60488768 56211920  10.64  rsession
02:11:49 AM  8903     49400      0.55      0.00 60488768 56211920  10.64  rsession
02:12:09 AM  8903     49400      0.40      0.00 60488768 56211920  10.64  rsession
02:12:29 AM  8903     49400      0.35      0.00 60488768 56211920  10.64  rsession
02:12:49 AM  8903     49400      0.45      0.00 60488768 56211920  10.64  rsession
02:13:09 AM  8903     49400      0.30      0.00 60488768 56211920  10.64  rsession
02:13:29 AM  8903     49400      0.30      0.00 60488768 56211920  10.64  rsession
02:13:49 AM  8903     49400      0.35      0.00 60488768 56211920  10.64  rsession
02:14:09 AM  8903     49400      0.25      0.00 60488768 56211920  10.64  rsession
02:14:29 AM  8903     49400      0.35      0.00 60488768 56211920  10.64  rsession
02:14:49 AM  8903     49400      0.30      0.00 60488768 56211920  10.64  rsession
02:15:09 AM  8903     49400      0.35      0.00 60488768 56211752  10.64  rsession
02:15:29 AM  8903     49400      0.30      0.00 60488768 56211752  10.64  rsession
02:15:49 AM  8903     49400      0.40      0.00 60488768 56211752  10.64  rsession
02:16:09 AM  8903     49400      0.45      0.00 60488768 56211752  10.64  rsession
02:16:29 AM  8903     49400      0.30      0.00 60488768 56211752  10.64  rsession
02:16:49 AM  8903     49400      0.40      0.00 60488768 56211752  10.64  rsession
02:17:09 AM  8903     49400      0.45      0.00 60488768 56211752  10.64  rsession
02:17:29 AM  8903     49400      0.35      0.00 60488768 56211752  10.64  rsession
02:17:49 AM  8903     49400      0.40      0.00 60488768 56211752  10.64  rsession
02:18:09 AM  8903     49400      0.25      0.00 60488768 56211752  10.64  rsession
02:18:29 AM  8903     49400      0.30      0.00 60488768 56211752  10.64  rsession
02:18:49 AM  8903     49400      0.25      0.00 60488768 56211752  10.64  rsession
02:19:09 AM  8903     49400      0.35      0.00 60488768 56211752  10.64  rsession
02:19:29 AM  8903     49400      0.30      0.00 60488768 56211040  10.64  rsession
02:19:49 AM  8903     49400      0.40      0.00 60488768 56210208  10.64  rsession
02:20:09 AM  8903     49400      0.30      0.00 60488768 56208440  10.64  rsession
02:20:29 AM  8903     49400      0.50      0.00 60488768 56208432  10.64  rsession
02:20:49 AM  8903     49400      0.40      0.00 60488768 56206020  10.64  rsession
02:21:09 AM  8903     49400      0.25      0.00 60488768 56203488  10.64  rsession
02:21:29 AM  8903     49400      0.45      0.00 60488768 56203488  10.64  rsession
02:21:49 AM  8903     49400      0.30      0.00 60488768 56203488  10.64  rsession
02:22:09 AM  8903     49400      0.35      0.00 60488768 56201296  10.64  rsession
02:22:29 AM  8903     49400      0.40      0.00 60488768 56198772  10.64  rsession
02:22:49 AM  8903     49400      0.35      0.00 60488768 56198772  10.64  rsession
02:23:09 AM  8903     49400      0.40      0.00 60488768 56198772  10.64  rsession
02:23:29 AM  8903     49400      0.30      0.00 60488768 56198772  10.64  rsession
02:23:49 AM  8903     49400      0.20      0.00 60488768 56198772  10.64  rsession
02:24:09 AM  8903     49400      0.30      0.00 60488768 56198772  10.64  rsession
02:24:29 AM  8903     49400      0.35      0.00 60488768 56198772  10.64  rsession
02:24:49 AM  8903     49400      0.30      0.00 60488768 56198772  10.64  rsession
02:25:09 AM  8903     49400      0.30      0.00 60488768 56198772  10.64  rsession
02:25:29 AM  8903     49400      0.20      0.00 60488768 56198772  10.64  rsession
02:25:49 AM  8903     49400      0.20      0.00 60488768 56198772  10.64  rsession
02:26:09 AM  8903     49400      0.25      0.00 60488768 56198772  10.64  rsession
02:26:29 AM  8903     49400      0.40      0.00 60488768 56198772  10.64  rsession
02:26:49 AM  8903     49400      0.30      0.00 60488768 56198772  10.64  rsession
02:27:09 AM  8903     49400      0.15      0.00 60488768 56197668  10.64  rsession
02:27:29 AM  8903     49400      0.30      0.00 60488768 56197668  10.64  rsession
02:27:49 AM  8903     49400      0.35      0.00 60488768 56197668  10.64  rsession
02:28:09 AM  8903     49400      0.25      0.00 60488768 56197668  10.64  rsession
02:28:29 AM  8903     49400      0.40      0.00 60488768 56197668  10.64  rsession
02:28:49 AM  8903     49400      0.30      0.00 60488768 56197668  10.64  rsession
02:29:09 AM  8903     49400      0.35      0.00 60488768 56197668  10.64  rsession
02:29:29 AM  8903     49400      0.45      0.00 60488768 56197668  10.64  rsession
02:29:49 AM  8903     49400      0.30      0.00 60488768 56197668  10.64  rsession
02:30:09 AM  8903     49400      0.35      0.00 60488768 56197212  10.64  rsession
02:30:29 AM  8903     49400      0.25      0.00 60488768 56197212  10.64  rsession
02:30:49 AM  8903     49400      0.25      0.00 60488768 56196132  10.64  rsession
02:31:09 AM  8903     49400      0.30      0.00 60488768 56195376  10.64  rsession
02:31:29 AM  8903     49400      0.25      0.00 60488768 56195376  10.64  rsession
02:31:49 AM  8903     49400      0.40      0.00 60488768 56194980  10.64  rsession
02:32:09 AM  8903     49400      0.25      0.00 60488768 56194980  10.64  rsession
02:32:29 AM  8903     49400      0.30      0.00 60488768 56194232  10.64  rsession
02:32:49 AM  8903     49400      0.35      0.00 60488768 56194232  10.64  rsession
02:33:09 AM  8903     49400      0.30      0.00 60488768 56194232  10.64  rsession
02:33:29 AM  8903     49400      0.40      0.00 60488768 56193204  10.64  rsession
02:33:49 AM  8903     49400      0.25      0.00 60488768 56193204  10.64  rsession
02:34:09 AM  8903     49400      0.40      0.00 60488768 56192436  10.64  rsession
02:34:29 AM  8903     49400      0.55      0.00 60488768 56192408  10.64  rsession
02:34:49 AM  8903     49400      0.40      0.00 60488768 56190364  10.64  rsession
02:35:09 AM  8903     49400      0.25      0.00 60488768 56190364  10.64  rsession
02:35:29 AM  8903     49400      0.35      0.00 60488768 56190364  10.64  rsession
02:35:49 AM  8903     49400      0.30      0.00 60488768 56190364  10.64  rsession
02:36:09 AM  8903     49400      0.35      0.00 60488768 56190364  10.64  rsession
02:36:29 AM  8903     49400      0.25      0.00 60488768 56190364  10.64  rsession
02:36:49 AM  8903     49400      0.30      0.00 60488768 56190364  10.64  rsession
02:37:09 AM  8903     49400      0.25      0.00 60488768 56190364  10.64  rsession
02:37:29 AM  8903     49400      0.30      0.00 60488768 56190364  10.64  rsession
02:37:49 AM  8903     49400      0.30      0.00 60488768 56190364  10.64  rsession
02:38:09 AM  8903     49400      0.25      0.00 60488768 56190364  10.64  rsession
02:38:29 AM  8903     49400      0.25      0.00 60488768 56190364  10.64  rsession
02:38:49 AM  8903     49400      0.40      0.00 60488768 56188748  10.64  rsession
02:39:09 AM  8903     49400      0.35      0.00 60488768 56188748  10.64  rsession
02:39:29 AM  8903     49400      0.40      0.00 60488768 56185708  10.64  rsession
02:39:49 AM  8903     49400      0.30      0.00 60488768 56183152  10.64  rsession
02:40:09 AM  8903     49400      0.40      0.00 60488768 56183152  10.64  rsession
02:40:29 AM  8903     49400      0.45      0.00 60488768 56182876  10.64  rsession
02:40:49 AM  8903     49400      0.40      0.00 60488768 56179548  10.64  rsession
02:41:09 AM  8903     49400      0.25      0.00 60488768 56179452  10.64  rsession
02:41:29 AM  8903     49400      0.45      0.00 60488768 56179452  10.64  rsession
02:41:49 AM  8903     49400      0.30      0.00 60488768 56179452  10.64  rsession
02:42:09 AM  8903     49400      0.40      0.00 60488768 56179452  10.64  rsession
02:42:29 AM  8903     49400      0.15      0.00 60488768 56179452  10.64  rsession
02:42:49 AM  8903     49400      0.30      0.00 60488768 56179452  10.64  rsession
02:43:09 AM  8903     49400      0.25      0.00 60488768 56179452  10.64  rsession
02:43:29 AM  8903     49400      0.30      0.00 60488768 56179304  10.64  rsession
02:43:49 AM  8903     49400      0.30      0.00 60488768 56179304  10.64  rsession
02:44:09 AM  8903     49400      0.30      0.00 60488768 56179304  10.64  rsession
02:44:29 AM  8903     49400      0.30      0.00 60488768 56179304  10.64  rsession
02:44:49 AM  8903     49400      0.30      0.00 60488768 56179304  10.64  rsession
02:45:09 AM  8903     49400      0.30      0.00 60488768 56179304  10.64  rsession
02:45:29 AM  8903     49400      0.35      0.00 60488768 56179304  10.64  rsession
02:45:49 AM  8903     49400      0.30      0.00 60488768 56179304  10.64  rsession
02:46:09 AM  8903     49400      0.40      0.00 60488768 56179304  10.64  rsession
02:46:29 AM  8903     49400      0.35      0.00 60488768 56179304  10.64  rsession
02:46:49 AM  8903     49400      0.30      0.00 60488768 56179304  10.64  rsession
02:47:09 AM  8903     49400      0.25      0.00 60488768 56179304  10.64  rsession
02:47:29 AM  8903     49400      0.30      0.00 60488768 56179304  10.64  rsession
02:47:49 AM  8903     49400      0.35      0.00 60488768 56179304  10.64  rsession
02:48:09 AM  8903     49400      0.30      0.00 60488768 56179304  10.64  rsession
02:48:29 AM  8903     49400      0.40      0.00 60488768 56179304  10.64  rsession
02:48:49 AM  8903     49400      0.25      0.00 60488768 56179304  10.64  rsession
02:49:09 AM  8903     49400      0.45      0.00 60488768 56179304  10.64  rsession
02:49:29 AM  8903     49400      0.25      0.00 60488768 56179304  10.64  rsession
02:49:49 AM  8903     49400      0.25      0.00 60488768 56179304  10.64  rsession
02:50:09 AM  8903     49400      0.30      0.00 60488768 56179304  10.64  rsession
02:50:29 AM  8903     49400      0.30      0.00 60488768 56179304  10.64  rsession
02:50:49 AM  8903     49400      0.30      0.00 60488768 56179304  10.64  rsession
02:51:09 AM  8903     49400      0.30      0.00 60488768 56179304  10.64  rsession
02:51:29 AM  8903     49400      0.35      0.00 60488768 56179304  10.64  rsession
02:51:49 AM  8903     49400      0.55      0.00 60488768 56179304  10.64  rsession
02:52:09 AM  8903     49400      0.35      0.00 60488768 56179304  10.64  rsession
02:52:29 AM  8903     49400      0.30      0.00 60488768 56179304  10.64  rsession
02:52:49 AM  8903     49400      0.30      0.00 60488768 56179304  10.64  rsession
02:53:09 AM  8903     49400      0.50      0.00 60488768 56179304  10.64  rsession
02:53:29 AM  8903     49400      0.35      0.00 60488768 56179304  10.64  rsession
02:53:49 AM  8903     49400      0.35      0.00 60488768 56179304  10.64  rsession
02:54:09 AM  8903     49400      0.40      0.00 60488768 56179304  10.64  rsession
02:54:29 AM  8903     49400      0.45      0.00 60488768 56179304  10.64  rsession
02:54:49 AM  8903     49400      0.30      0.00 60488768 56179304  10.64  rsession
02:55:09 AM  8903     49400      0.35      0.00 60488768 56179304  10.64  rsession
02:55:29 AM  8903     49400      0.45      0.00 60488768 56179304  10.64  rsession
02:55:49 AM  8903     49400      0.30      0.00 60488768 56179304  10.64  rsession
02:56:09 AM  8903     49400      0.35      0.00 60488768 56179304  10.64  rsession
02:56:29 AM  8903     49400      0.35      0.00 60488768 56179304  10.64  rsession
02:56:49 AM  8903     49400      0.35      0.00 60488768 56179304  10.64  rsession
02:57:09 AM  8903     49400      0.30      0.00 60488768 56179304  10.64  rsession
02:57:29 AM  8903     49400      0.30      0.00 60488768 56179304  10.64  rsession
02:57:49 AM  8903     49400      0.20      0.00 60488768 56179304  10.64  rsession
02:58:09 AM  8903     49400      0.30      0.00 60488768 56179304  10.64  rsession
02:58:29 AM  8903     49400      0.45      0.00 60488768 56179304  10.64  rsession
02:58:49 AM  8903     49400      0.50      0.00 60488768 56179304  10.64  rsession
02:59:09 AM  8903     49400      0.15      0.00 60488768 56179304  10.64  rsession
02:59:29 AM  8903     49400      0.25      0.00 60488768 56179304  10.64  rsession
02:59:49 AM  8903     49400      0.35      0.00 60488768 56179304  10.64  rsession
03:00:09 AM  8903     49400      0.30      0.00 60488768 56179304  10.64  rsession
03:00:29 AM  8903     49400      0.35      0.00 60488768 56179304  10.64  rsession
03:00:49 AM  8903     49400      0.20      0.00 60488768 56179304  10.64  rsession
03:01:09 AM  8903     49400      0.40      0.00 60488768 56179304  10.64  rsession
03:01:29 AM  8903     49400      0.35      0.00 60488768 56179304  10.64  rsession
03:01:49 AM  8903     49400      0.25      0.00 60488768 56179304  10.64  rsession
03:02:09 AM  8903     49400      0.25      0.00 60488768 56179124  10.64  rsession
03:02:29 AM  8903     49400      0.30      0.00 60488768 56179124  10.64  rsession
03:02:49 AM  8903     49400      0.25      0.00 60488768 56179124  10.64  rsession
03:03:09 AM  8903     49400      0.30      0.00 60488768 56179124  10.64  rsession
03:03:29 AM  8903     49400      0.40      0.00 60488768 56179124  10.64  rsession
03:03:49 AM  8903     49400      0.15      0.00 60488768 56179124  10.64  rsession
03:04:09 AM  8903     49400      0.45      0.00 60488768 56179124  10.64  rsession
03:04:29 AM  8903     49400      0.35      0.00 60488768 56179124  10.64  rsession
03:04:49 AM  8903     49400      0.35      0.05 60488768 56179124  10.64  rsession
03:05:09 AM  8903     49400      0.30      0.00 60488768 56179124  10.64  rsession
03:05:29 AM  8903     49400      0.20      0.00 60488768 56179124  10.64  rsession
03:05:49 AM  8903     49400      0.30      0.00 60488768 56179124  10.64  rsession
03:06:09 AM  8903     49400      0.35      0.00 60488768 56179124  10.64  rsession
03:06:29 AM  8903     49400      0.30      0.00 60488768 56179128  10.64  rsession
03:06:49 AM  8903     49400      0.40      0.00 60488768 56179128  10.64  rsession
03:07:09 AM  8903     49400      0.30      0.00 60488768 56179128  10.64  rsession
03:07:29 AM  8903     49400      0.25      0.00 60488768 56179128  10.64  rsession
03:07:49 AM  8903     49400      0.40      0.00 60488768 56179128  10.64  rsession
03:08:09 AM  8903     49400      0.20      0.00 60488768 56179128  10.64  rsession
03:08:29 AM  8903     49400      0.30      0.00 60488768 56179128  10.64  rsession
03:08:49 AM  8903     49400      0.35      0.00 60488768 56179128  10.64  rsession
03:09:09 AM  8903     49400      0.25      0.00 60488768 56179128  10.64  rsession
03:09:29 AM  8903     49400      0.25      0.00 60488768 56179128  10.64  rsession
03:09:49 AM  8903     49400      0.35      0.00 60488768 56179128  10.64  rsession
03:10:09 AM  8903     49400      0.15      0.00 60488768 56179128  10.64  rsession
03:10:29 AM  8903     49400      0.30      0.00 60488768 56179128  10.64  rsession
03:10:49 AM  8903     49400      0.25      0.00 60488768 56179128  10.64  rsession
03:11:09 AM  8903     49400      0.40      0.00 60488768 56179128  10.64  rsession
03:11:29 AM  8903     49400      0.35      0.00 60488768 56179120  10.64  rsession
03:11:49 AM  8903     49400      0.35      0.00 60488768 56179120  10.64  rsession
03:12:09 AM  8903     49400      0.25      0.00 60488768 56179120  10.64  rsession
03:12:29 AM  8903     49400      0.35      0.00 60488768 56179120  10.64  rsession
03:12:49 AM  8903     49400      0.25      0.00 60488768 56179120  10.64  rsession
03:13:09 AM  8903     49400      0.40      0.00 60488768 56179120  10.64  rsession
03:13:29 AM  8903     49400      0.40      0.00 60488768 56179120  10.64  rsession
03:13:49 AM  8903     49400      0.20      0.00 60488768 56179120  10.64  rsession
03:14:09 AM  8903     49400      0.35      0.00 60488768 56179120  10.64  rsession
03:14:29 AM  8903     49400      0.40      0.00 60488768 56179120  10.64  rsession
03:14:49 AM  8903     49400      0.25      0.00 60488768 56179120  10.64  rsession
03:15:09 AM  8903     49400      0.35      0.00 60488768 56179120  10.64  rsession
03:15:29 AM  8903     49400      0.40      0.00 60488768 56179120  10.64  rsession
03:15:49 AM  8903     49400      0.30      0.00 60488768 56179120  10.64  rsession
03:16:09 AM  8903     49400      0.40      0.00 60488768 56179120  10.64  rsession
03:16:29 AM  8903     49400      0.35      0.00 60488768 56179120  10.64  rsession
03:16:49 AM  8903     49400      0.30      0.00 60488768 56179120  10.64  rsession
03:17:09 AM  8903     49400      0.25      0.00 60488768 56179120  10.64  rsession
03:17:29 AM  8903     49400      0.25      0.00 60488768 56179120  10.64  rsession
03:17:49 AM  8903     49400      0.30      0.00 60488768 56179120  10.64  rsession
